wn,wl,T
1062.563754,9.411200,0.001519
1063.540142,9.402560,0.001472
1064.519460,9.393910,0.001529
1065.499448,9.385270,0.001642
1066.482379,9.376620,0.001756
1067.465985,9.367980,0.001830
1068.451408,9.359340,0.001847
1069.439795,9.350690,0.001811
1070.428867,9.342050,0.001739
1071.420918,9.333400,0.001655
1072.413660,9.324760,0.001575
1073.409395,9.316110,0.001505
1074.405827,9.307470,0.001441
1075.405266,9.298820,0.001374
1076.405409,9.290180,0.001297
1077.408574,9.281530,0.001209
1078.412447,9.272890,0.001115
1079.418194,9.264250,0.001021
1080.426985,9.255600,0.000927
1081.436494,9.246960,0.000833
1082.449063,9.238310,0.000733
1083.462356,9.229670,0.000631
1084.478724,9.221020,0.000536
1085.495822,9.212380,0.000466
1086.516010,9.203730,0.000436
1087.536935,9.195090,0.000446
1088.559781,9.186450,0.000485
1089.585740,9.177800,0.000533
1090.612444,9.169160,0.000572
1091.642278,9.160510,0.000593
1092.672864,9.151870,0.000605
1093.706594,9.143220,0.000616
1094.741083,9.134580,0.000636
1095.778732,9.125930,0.000675
1096.817146,9.117290,0.000710
1097.858736,9.108640,0.000749
1098.901099,9.100000,0.000793
