wn,wl,T
1201.056930,8.326000,0.912136
1201.634223,8.322000,0.912324
1202.212070,8.318000,0.912349
1202.790474,8.314000,0.912215
1203.369434,8.310000,0.911934
1203.948953,8.306000,0.911520
1204.529029,8.302000,0.910992
1205.109665,8.298000,0.910368
1205.690861,8.294000,0.909666
1206.272618,8.290000,0.908904
1206.854936,8.286000,0.908094
1207.437817,8.282000,0.907243
1208.021261,8.278000,0.906348
1208.605270,8.274000,0.905395
1209.189843,8.270000,0.904349
1209.774982,8.266000,0.903151
1210.360687,8.262000,0.901712
1210.946961,8.258000,0.899907
1211.533802,8.254000,0.897572
1212.121212,8.250000,0.894500
1212.709192,8.246000,0.890445
1213.297743,8.242000,0.885122
1213.886866,8.238000,0.878215
1214.476561,8.234000,0.869394
1215.066829,8.230000,0.858323
1215.657671,8.226000,0.844688
1216.249088,8.222000,0.828212
1216.841081,8.218000,0.808679
1217.433650,8.214000,0.785956
1218.026797,8.210000,0.760014
1218.620522,8.206000,0.730933
1219.214826,8.202000,0.698913
1219.809710,8.198000,0.664270
1220.405175,8.194000,0.627422
1221.001221,8.190000,0.588874
1221.597850,8.186000,0.549190
1222.195062,8.182000,0.508968
1222.792859,8.178000,0.468807
1223.391241,8.174000,0.429281
1223.990208,8.170000,0.390912
1224.589762,8.166000,0.354152
1225.189904,8.162000,0.319365
1225.790635,8.158000,0.286824
1226.391955,8.154000,0.256705
1226.993865,8.150000,0.229095
1227.596366,8.146000,0.204003
1228.199460,8.142000,0.181366
1228.803146,8.138000,0.161074
1229.407426,8.134000,0.142977
1230.012300,8.130000,0.126902
1230.617770,8.126000,0.112669
1231.223836,8.122000,0.100094
1231.830500,8.118000,0.089001
1232.437762,8.114000,0.079225
1233.045623,8.110000,0.070614
1233.654083,8.106000,0.063029
1234.263145,8.102000,0.056345
1234.872808,8.098000,0.050450
1235.483074,8.094000,0.045243
1236.093943,8.090000,0.040636
1236.705417,8.086000,0.036551
1237.317496,8.082000,0.032919
1237.930181,8.078000,0.029685
1238.543473,8.074000,0.026800
1239.157373,8.070000,0.024224
1239.771882,8.066000,0.021923
1240.387001,8.062000,0.019870
1241.002730,8.058000,0.018039
1241.619071,8.054000,0.016409
1242.236025,8.050000,0.014957
1242.853592,8.046000,0.013661
1243.471773,8.042000,0.012503
1244.090570,8.038000,0.011461
1244.709983,8.034000,0.010520
1245.330012,8.030000,0.009662
1245.950660,8.026000,0.008877
1246.571927,8.022000,0.008154
1247.193814,8.018000,0.007487
1247.816321,8.014000,0.006872
1248.439451,8.010000,0.006307
1249.063203,8.006000,0.005791
1249.687578,8.002000,0.005323
1250.312578,7.998000,0.004902
1250.938204,7.994000,0.004525
1251.564456,7.990000,0.004190
1252.191335,7.986000,0.003891
1252.818842,7.982000,0.003624
1253.446979,7.978000,0.003382
1254.075746,7.974000,0.003160
1254.705144,7.970000,0.002951
1255.335174,7.966000,0.002753
1255.965838,7.962000,0.002562
1256.597135,7.958000,0.002378
1257.229067,7.954000,0.002201
1257.861635,7.950000,0.002034
1258.494840,7.946000,0.001879
1259.128683,7.942000,0.001739
1259.763165,7.938000,0.001618
1260.398286,7.934000,0.001517
1261.034048,7.930000,0.001435
1261.670452,7.926000,0.001369
1262.307498,7.922000,0.001317
1262.945188,7.918000,0.001271
1263.583523,7.914000,0.001226
1264.222503,7.910000,0.001177
1264.862130,7.906000,0.001122
1265.502404,7.902000,0.001058
1266.143327,7.898000,0.000990
1266.784900,7.894000,0.000921
1267.427123,7.890000,0.000858
1268.069997,7.886000,0.000804
1268.713524,7.882000,0.000766
1269.357705,7.878000,0.000743
1270.002540,7.874000,0.000736
1270.648030,7.870000,0.000739
1271.294177,7.866000,0.000747
1271.940982,7.862000,0.000755
1272.588445,7.858000,0.000758
1273.236567,7.854000,0.000751
1273.885350,7.850000,0.000735
1274.534795,7.846000,0.000708
1275.184902,7.842000,0.000675
1275.835672,7.838000,0.000639
1276.487107,7.834000,0.000603
1277.139208,7.830000,0.000573
1277.791975,7.826000,0.000548
1278.445410,7.822000,0.000531
1279.099514,7.818000,0.000521
1279.754287,7.814000,0.000516
1280.409731,7.810000,0.000513
1281.065847,7.806000,0.000510
1281.722635,7.802000,0.000503
1282.380097,7.798000,0.000491
1283.038235,7.794000,0.000472
1283.697047,7.790000,0.000447
1284.356537,7.786000,0.000414
1285.016705,7.782000,0.000377
1285.677552,7.778000,0.000337
1286.339079,7.774000,0.000296
1287.001287,7.770000,0.000258
1287.664177,7.766000,0.000227
1288.327751,7.762000,0.000198
1288.992008,7.758000,0.000190
1289.656951,7.754000,0.000189
1290.322581,7.750000,0.000190
