wn,wl,T
1036.700225,9.645990,0.903093
1037.630716,9.637340,0.902459
1038.561800,9.628700,0.901578
1039.495637,9.620050,0.900640
1040.430072,9.611410,0.899801
1041.367274,9.602760,0.899197
1042.305079,9.594120,0.898883
1043.245662,9.585470,0.898767
1044.186855,9.576830,0.898659
1045.130840,9.568180,0.898416
1046.075439,9.559540,0.898036
1047.021747,9.550900,0.897638
1047.970866,9.542250,0.897333
1048.920608,9.533610,0.897133
1049.873175,9.524960,0.896953
1050.826370,9.516320,0.896684
1051.782403,9.507670,0.896233
1052.739069,9.499030,0.895503
1053.698587,9.490380,0.894327
1054.658744,9.481740,0.892459
1055.620652,9.473100,0.889640
1056.585433,9.464450,0.885657
1057.550860,9.455810,0.880345
1058.519174,9.447160,0.873499
1059.488140,9.438520,0.864789
1060.460006,9.429870,0.853768
1061.432531,9.421230,0.839969
1062.407969,9.412580,0.823014
1063.384071,9.403940,0.802625
1064.363101,9.395290,0.778585
1065.342801,9.386650,0.750715
1066.324305,9.378010,0.718934
1067.308760,9.369360,0.683352
1068.293892,9.360720,0.644324
1069.281988,9.352070,0.602434
1070.270768,9.343430,0.558452
1071.262526,9.334780,0.513278
1072.254974,9.326140,0.467860
1073.250414,9.317490,0.423097
1074.246550,9.308850,0.379784
1075.244537,9.300210,0.338609
1076.245539,9.291560,0.300146
1077.247245,9.282920,0.264800
1078.251981,9.274270,0.232742
1079.257428,9.265630,0.203926
1080.265918,9.256980,0.178202
1081.275126,9.248340,0.155417
1082.287393,9.239690,0.135421
1083.300383,9.231050,0.118000
1084.316447,9.222400,0.102862
1085.333241,9.213760,0.089705
1086.351943,9.205120,0.078310
1087.373742,9.196470,0.068533
1088.396281,9.187830,0.060218
1089.421931,9.179180,0.053124
1090.448327,9.170540,0.046949
1091.477850,9.161890,0.041450
1092.508126,9.153250,0.036534
1093.541544,9.144600,0.032247
1094.575721,9.135960,0.028653
1095.613056,9.127310,0.025705
1096.651156,9.118670,0.023210
1097.691226,9.110030,0.020919
1098.734478,9.101380,0.018683
1099.778505,9.092740,0.016519
1100.825729,9.084090,0.014546
1101.873736,9.075450,0.012845
1102.924957,9.066800,0.011404
1103.976967,9.058160,0.010152
1105.032206,9.049510,0.009037
1106.088242,9.040870,0.008057
1107.146297,9.032230,0.007229
1108.207607,9.023580,0.006560
1109.269723,9.014940,0.006029
1110.335110,9.006290,0.005593
1111.401310,8.997650,0.005196
1112.470798,8.989000,0.004796
1113.541105,8.980360,0.004393
1114.614717,8.971710,0.004018
1115.689156,8.963070,0.003700
1116.766915,8.954420,0.003447
1117.845509,8.945780,0.003257
1118.926189,8.937140,0.003116
1120.010214,8.928490,0.002962
1121.095086,8.919850,0.002707
1122.183320,8.911200,0.002336
1123.272407,8.902560,0.001977
1124.364874,8.893910,0.001811
1125.458202,8.885270,0.001887
1126.554927,8.876620,0.002065
1127.652521,8.867980,0.002163
1128.752255,8.859340,0.002128
1129.855412,8.850690,0.002020
1130.959449,8.842050,0.001893
1132.066928,8.833400,0.001733
1133.175293,8.824760,0.001529
1134.287118,8.816110,0.001340
1135.399837,8.807470,0.001227
1136.516033,8.798820,0.001170
1137.633132,8.790180,0.001103
1138.753725,8.781530,0.001026
1139.875229,8.772890,0.001024
1140.998945,8.764250,0.001129
1142.126182,8.755600,0.001229
1143.254342,8.746960,0.001178
1144.386043,8.738310,0.000968
1145.518674,8.729670,0.000745
1146.654864,8.721020,0.000636
1147.791993,8.712380,0.000638
1148.932699,8.703730,0.000696
1150.074352,8.695090,0.000792
1151.218277,8.686450,0.000911
1152.365807,8.677800,0.000972
1153.514297,8.669160,0.000884
1154.666411,8.660510,0.000655
1155.819493,8.651870,0.000398
1156.976220,8.643220,0.000243
1158.133922,8.634580,0.000258
1159.295288,8.625930,0.000435
1160.457638,8.617290,0.000677
1161.623671,8.608640,0.000833
1162.790698,8.600000,0.000807
