wn,wl,T
1036.699150,9.646000,0.000460
1037.129226,9.642000,0.000519
1037.559660,9.638000,0.000563
1037.990450,9.634000,0.000589
1038.421599,9.630000,0.000601
1038.853106,9.626000,0.000602
1039.284972,9.622000,0.000598
1039.717197,9.618000,0.000594
1040.149782,9.614000,0.000597
1040.582726,9.610000,0.000610
1041.016032,9.606000,0.000637
1041.449698,9.602000,0.000680
1041.883726,9.598000,0.000740
1042.318115,9.594000,0.000814
1042.752868,9.590000,0.000901
1043.187982,9.586000,0.000996
1043.623461,9.582000,0.001098
1044.059303,9.578000,0.001200
1044.495509,9.574000,0.001300
1044.932079,9.570000,0.001393
1045.369015,9.566000,0.001477
1045.806317,9.562000,0.001550
1046.243984,9.558000,0.001611
1046.682018,9.554000,0.001662
1047.120419,9.550000,0.001705
1047.559187,9.546000,0.001747
1047.998323,9.542000,0.001793
1048.437828,9.538000,0.001850
1048.877701,9.534000,0.001927
1049.317943,9.530000,0.002030
1049.758556,9.526000,0.002164
1050.199538,9.522000,0.002329
1050.640891,9.518000,0.002525
1051.082615,9.514000,0.002747
1051.524711,9.510000,0.002987
1051.967179,9.506000,0.003237
1052.410019,9.502000,0.003489
1052.853232,9.498000,0.003739
1053.296819,9.494000,0.003984
1053.740780,9.490000,0.004229
1054.185115,9.486000,0.004479
1054.629825,9.482000,0.004748
1055.074910,9.478000,0.005047
1055.520372,9.474000,0.005390
1055.966209,9.470000,0.005788
1056.412423,9.466000,0.006248
1056.859015,9.462000,0.006770
1057.305984,9.458000,0.007352
1057.753332,9.454000,0.007987
1058.201058,9.450000,0.008663
1058.649164,9.446000,0.009375
1059.097649,9.442000,0.010110
1059.546514,9.438000,0.010873
1059.995760,9.434000,0.011660
1060.445387,9.430000,0.012486
1060.895396,9.426000,0.013361
1061.345786,9.422000,0.014307
1061.796560,9.418000,0.015340
1062.247716,9.414000,0.016482
1062.699256,9.410000,0.017752
1063.151180,9.406000,0.019165
1063.603489,9.402000,0.020744
1064.056182,9.398000,0.022497
1064.509261,9.394000,0.024453
1064.962726,9.390000,0.026617
1065.416578,9.386000,0.029028
1065.870816,9.382000,0.031691
1066.325443,9.378000,0.034659
1066.780457,9.374000,0.037939
1067.235859,9.370000,0.041591
1067.691651,9.366000,0.045636
1068.147832,9.362000,0.050137
1068.604403,9.358000,0.055136
1069.061364,9.354000,0.060699
1069.518717,9.350000,0.066895
1069.976461,9.346000,0.073797
1070.434596,9.342000,0.081497
1070.893125,9.338000,0.090075
1071.352046,9.334000,0.099641
1071.811361,9.330000,0.110277
1072.271070,9.326000,0.122102
1072.731174,9.322000,0.135197
1073.191672,9.318000,0.149671
1073.652566,9.314000,0.165600
1074.113856,9.310000,0.183070
1074.575543,9.306000,0.202131
1075.037626,9.302000,0.222822
1075.500108,9.298000,0.245147
1075.962987,9.294000,0.269071
1076.426265,9.290000,0.294520
1076.889942,9.286000,0.321369
1077.354019,9.282000,0.349444
1077.818495,9.278000,0.378518
1078.283373,9.274000,0.408323
1078.748652,9.270000,0.438546
1079.214332,9.266000,0.468845
1079.680415,9.262000,0.498859
1080.146900,9.258000,0.528222
1080.613789,9.254000,0.556580
1081.081081,9.250000,0.583603
1081.548778,9.246000,0.609003
1082.016879,9.242000,0.632548
1082.485386,9.238000,0.654064
1082.954299,9.234000,0.673452
1083.423619,9.230000,0.690671
1083.893345,9.226000,0.705760
1084.363479,9.222000,0.718796
1084.834020,9.218000,0.729928
1085.304971,9.214000,0.739317
1085.776330,9.210000,0.747179
1086.248099,9.206000,0.753711
1086.720278,9.202000,0.759153
1087.192868,9.198000,0.763701
1087.665869,9.194000,0.767577
1088.139282,9.190000,0.770949
1088.613107,9.186000,0.773997
1089.087345,9.182000,0.776846
1089.561996,9.178000,0.779626
1090.037061,9.174000,0.782417
1090.512541,9.170000,0.785300
1090.988436,9.166000,0.788320
1091.464746,9.162000,0.791516
1091.941472,9.158000,0.794905
1092.418615,9.154000,0.798495
1092.896175,9.150000,0.802284
1093.374153,9.146000,0.806258
1093.852549,9.142000,0.810399
1094.331364,9.138000,0.814681
1094.810598,9.134000,0.819076
1095.290252,9.130000,0.823550
1095.770327,9.126000,0.828072
1096.250822,9.122000,0.832607
1096.731739,9.118000,0.837124
1097.213079,9.114000,0.841591
1097.694841,9.110000,0.845982
1098.177026,9.106000,0.850273
1098.659635,9.102000,0.854447
1099.142669,9.098000,0.858492
1099.626127,9.094000,0.862402
1100.110011,9.090000,0.866176
1100.594321,9.086000,0.869820
1101.079057,9.082000,0.873341
1101.564221,9.078000,0.876755
1102.049813,9.074000,0.880072
1102.535832,9.070000,0.883314
1103.022281,9.066000,0.886488
1103.509159,9.062000,0.889612
1103.996467,9.058000,0.892678
1104.484206,9.054000,0.895688
1104.972376,9.050000,0.898597
1105.460977,9.046000,0.901370
1105.950011,9.042000,0.903904
1106.439478,9.038000,0.906103
1106.929378,9.034000,0.907793
1107.419712,9.030000,0.908803
1107.910481,9.026000,0.908887
1108.401685,9.022000,0.907803
1108.893324,9.018000,0.905243
1109.385400,9.014000,0.900912
1109.877913,9.010000,0.894470
1110.370864,9.006000,0.885604
1110.864252,9.002000,0.873996
1111.358080,8.998000,0.859375
1111.852346,8.994000,0.841524
1112.347052,8.990000,0.820297
1112.842199,8.986000,0.795660
1113.337787,8.982000,0.767670
1113.833816,8.978000,0.736529
1114.330287,8.974000,0.702529
1114.827202,8.970000,0.666101
1115.324559,8.966000,0.627734
1115.822361,8.962000,0.588010
1116.320607,8.958000,0.547520
1116.819299,8.954000,0.506882
1117.318436,8.950000,0.466673
1117.818019,8.946000,0.427427
1118.318050,8.942000,0.389611
1118.818528,8.938000,0.353593
1119.319454,8.934000,0.319683
1119.820829,8.930000,0.288051
1120.322653,8.926000,0.258844
1120.824927,8.922000,0.232052
1121.327652,8.918000,0.207691
1121.830828,8.914000,0.185621
1122.334456,8.910000,0.165773
1122.838536,8.906000,0.147937
1123.343069,8.902000,0.132009
1123.848056,8.898000,0.117766
1124.353497,8.894000,0.105100
1124.859393,8.890000,0.093819
1125.365744,8.886000,0.083825
1125.872551,8.882000,0.074962
1126.379815,8.878000,0.067140
1126.887537,8.874000,0.060236
1127.395716,8.870000,0.054157
1127.904354,8.866000,0.048801
1128.413451,8.862000,0.044072
1128.923007,8.858000,0.039887
1129.433025,8.854000,0.036157
1129.943503,8.850000,0.032824
1130.454443,8.846000,0.029818
1130.965845,8.842000,0.027107
1131.477710,8.838000,0.024645
1131.990038,8.834000,0.022417
1132.502831,8.830000,0.020392
1133.016089,8.826000,0.018562
1133.529812,8.822000,0.016904
1134.044001,8.818000,0.015408
1134.558657,8.814000,0.014055
1135.073780,8.810000,0.012835
1135.589371,8.806000,0.011733
1136.105431,8.802000,0.010742
1136.621960,8.798000,0.009852
1137.138958,8.794000,0.009054
1137.656428,8.790000,0.008343
1138.174368,8.786000,0.007708
1138.692781,8.782000,0.007141
1139.211666,8.778000,0.006633
1139.731023,8.774000,0.006175
1140.250855,8.770000,0.005761
1140.771161,8.766000,0.005386
1141.291942,8.762000,0.005045
1141.813199,8.758000,0.004737
1142.334933,8.754000,0.004459
1142.857143,8.750000,0.004209
1143.379831,8.746000,0.003984
1143.902997,8.742000,0.003778
1144.426642,8.738000,0.003589
1144.950767,8.734000,0.003410
1145.475372,8.730000,0.003238
1146.000458,8.726000,0.003070
1146.526026,8.722000,0.002903
1147.052076,8.718000,0.002737
1147.578609,8.714000,0.002573
1148.105626,8.710000,0.002413
1148.633127,8.706000,0.002258
1149.161112,8.702000,0.002109
1149.689584,8.698000,0.001967
1150.218542,8.694000,0.001833
1150.747986,8.690000,0.001708
1151.277918,8.686000,0.001592
1151.808339,8.682000,0.001487
1152.339249,8.678000,0.001395
1152.870648,8.674000,0.001321
1153.402537,8.670000,0.001266
1153.934918,8.666000,0.001233
1154.467790,8.662000,0.001219
1155.001155,8.658000,0.001221
1155.535013,8.654000,0.001231
1156.069364,8.650000,0.001240
1156.604210,8.646000,0.001240
1157.139551,8.642000,0.001226
1157.675388,8.638000,0.001195
1158.211721,8.634000,0.001149
1158.748552,8.630000,0.001093
1159.285880,8.626000,0.001033
1159.823707,8.622000,0.000973
1160.362033,8.618000,0.000917
1160.900859,8.614000,0.000864
1161.440186,8.610000,0.000813
1161.980014,8.606000,0.000761
1162.520344,8.602000,0.000709
1163.061177,8.598000,0.000658
1163.602513,8.594000,0.000611
1164.144354,8.590000,0.000571
1164.686699,8.586000,0.000540
1165.229550,8.582000,0.000518
1165.772907,8.578000,0.000501
1166.316772,8.574000,0.000482
1166.861144,8.570000,0.000454
1167.406024,8.566000,0.000414
1167.951413,8.562000,0.000360
1168.497312,8.558000,0.000298
1169.043722,8.554000,0.000235
1169.590643,8.550000,0.000182
1170.138076,8.546000,0.000146
1170.686022,8.542000,0.000134
1171.234481,8.538000,0.000143
1171.783454,8.534000,0.000167
1172.332943,8.530000,0.000195
