wn,wl,T
763.358779,13.100000,0.000528
763.650248,13.095000,0.000545
763.941940,13.090000,0.000631
764.233856,13.085000,0.000725
764.525994,13.080000,0.000817
764.818356,13.075000,0.000924
765.110941,13.070000,0.001025
765.403750,13.065000,0.001121
765.696784,13.060000,0.001207
765.990042,13.055000,0.001279
766.283525,13.050000,0.001336
766.577233,13.045000,0.001373
766.871166,13.040000,0.001390
767.165324,13.035000,0.001385
767.459708,13.030000,0.001360
767.754319,13.025000,0.001315
768.049155,13.020000,0.001252
768.344218,13.015000,0.001176
768.639508,13.010000,0.001091
768.935025,13.005000,0.001000
769.230769,13.000000,0.000909
769.526741,12.995000,0.000822
769.822941,12.990000,0.000744
770.119369,12.985000,0.000679
770.416025,12.980000,0.000628
770.712909,12.975000,0.000596
771.010023,12.970000,0.000582
771.307366,12.965000,0.000588
771.604938,12.960000,0.000612
771.902740,12.955000,0.000653
772.200772,12.950000,0.000709
772.499034,12.945000,0.000779
772.797527,12.940000,0.000859
773.096250,12.935000,0.000948
773.395205,12.930000,0.001042
773.694391,12.925000,0.001139
773.993808,12.920000,0.001238
774.293457,12.915000,0.001334
774.593338,12.910000,0.001427
774.893452,12.905000,0.001514
775.193798,12.900000,0.001593
775.494378,12.895000,0.001663
775.795190,12.890000,0.001721
776.096236,12.885000,0.001765
776.397516,12.880000,0.001796
776.699029,12.875000,0.001810
777.000777,12.870000,0.001808
777.302759,12.865000,0.001791
777.604977,12.860000,0.001757
777.907429,12.855000,0.001710
778.210117,12.850000,0.001651
778.513040,12.845000,0.001583
778.816199,12.840000,0.001510
779.119595,12.835000,0.001436
779.423227,12.830000,0.001365
779.727096,12.825000,0.001301
780.031201,12.820000,0.001250
780.335544,12.815000,0.001213
780.640125,12.810000,0.001195
780.944943,12.805000,0.001199
781.250000,12.800000,0.001225
781.555295,12.795000,0.001274
781.860829,12.790000,0.001346
782.166601,12.785000,0.001439
782.472613,12.780000,0.001552
782.778865,12.775000,0.001681
783.085356,12.770000,0.001824
783.392088,12.765000,0.001976
783.699060,12.760000,0.002135
784.006272,12.755000,0.002297
784.313725,12.750000,0.002459
784.621420,12.745000,0.002619
784.929356,12.740000,0.002774
785.237534,12.735000,0.002923
785.545954,12.730000,0.003067
785.854617,12.725000,0.003206
786.163522,12.720000,0.003341
786.472670,12.715000,0.003473
786.782061,12.710000,0.003607
787.091696,12.705000,0.003745
787.401575,12.700000,0.003890
787.711698,12.695000,0.004046
788.022065,12.690000,0.004217
788.332676,12.685000,0.004406
788.643533,12.680000,0.004616
788.954635,12.675000,0.004849
789.265983,12.670000,0.005108
789.577576,12.665000,0.005392
789.889415,12.660000,0.005704
790.201501,12.655000,0.006042
790.513834,12.650000,0.006405
790.826414,12.645000,0.006794
791.139241,12.640000,0.007207
791.452315,12.635000,0.007643
791.765637,12.630000,0.008103
792.079208,12.625000,0.008585
792.393027,12.620000,0.009092
792.707095,12.615000,0.009625
793.021412,12.610000,0.010188
793.335978,12.605000,0.010784
793.650794,12.600000,0.011418
793.965859,12.595000,0.012096
794.281176,12.590000,0.012825
794.596742,12.585000,0.013612
794.912560,12.580000,0.014465
795.228628,12.575000,0.015392
795.544948,12.570000,0.016401
795.861520,12.565000,0.017500
796.178344,12.560000,0.018697
796.495420,12.555000,0.020001
796.812749,12.550000,0.021420
797.130331,12.545000,0.022962
797.448166,12.540000,0.024637
797.766254,12.535000,0.026455
798.084597,12.530000,0.028425
798.403194,12.525000,0.030561
798.722045,12.520000,0.032875
799.041151,12.515000,0.035384
799.360512,12.510000,0.038105
799.680128,12.505000,0.041057
800.000000,12.500000,0.044264
800.320128,12.495000,0.047751
800.640512,12.490000,0.051546
800.961153,12.485000,0.055681
801.282051,12.480000,0.060188
801.603206,12.475000,0.065105
801.924619,12.470000,0.070471
802.246290,12.465000,0.076327
802.568218,12.460000,0.082716
802.890405,12.455000,0.089686
803.212851,12.450000,0.097281
803.535556,12.445000,0.105551
803.858521,12.440000,0.114544
804.181745,12.435000,0.124311
804.505229,12.430000,0.134900
804.828974,12.425000,0.146357
805.152979,12.420000,0.158730
805.477245,12.415000,0.172058
805.801773,12.410000,0.186379
806.126562,12.405000,0.201721
806.451613,12.400000,0.218104
806.776926,12.395000,0.235540
807.102502,12.390000,0.254023
807.428341,12.385000,0.273536
807.754443,12.380000,0.294045
808.080808,12.375000,0.315498
808.407437,12.370000,0.337826
808.734331,12.365000,0.360940
809.061489,12.360000,0.384734
809.388911,12.355000,0.409087
809.716599,12.350000,0.433860
810.044552,12.345000,0.458904
810.372771,12.340000,0.484059
810.701257,12.335000,0.509159
811.030008,12.330000,0.534034
811.359026,12.325000,0.558516
811.688312,12.320000,0.582441
812.017864,12.315000,0.605651
812.347685,12.310000,0.628001
812.677773,12.305000,0.649362
813.008130,12.300000,0.669619
813.338756,12.295000,0.688678
813.669650,12.290000,0.706467
814.000814,12.285000,0.722938
814.332248,12.280000,0.738066
814.663951,12.275000,0.751847
814.995925,12.270000,0.764301
815.328170,12.265000,0.775468
815.660685,12.260000,0.785407
815.993472,12.255000,0.794188
816.326531,12.250000,0.801895
816.659861,12.245000,0.808620
816.993464,12.240000,0.814456
817.327340,12.235000,0.819499
817.661488,12.230000,0.823842
817.995910,12.225000,0.827572
818.330606,12.220000,0.830771
818.665575,12.215000,0.833511
819.000819,12.210000,0.835859
819.336338,12.205000,0.837870
819.672131,12.200000,0.839593
820.008200,12.195000,0.841069
820.344545,12.190000,0.842336
820.681165,12.185000,0.843422
821.018062,12.180000,0.844356
821.355236,12.175000,0.845161
821.692687,12.170000,0.845859
822.030415,12.165000,0.846468
822.368421,12.160000,0.847008
822.706705,12.155000,0.847493
823.045267,12.150000,0.847938
823.384109,12.145000,0.848356
823.723229,12.140000,0.848757
824.062629,12.135000,0.849149
824.402308,12.130000,0.849539
824.742268,12.125000,0.849935
825.082508,12.120000,0.850339
825.423029,12.115000,0.850756
825.763832,12.110000,0.851190
826.104915,12.105000,0.851642
826.446281,12.100000,0.852114
826.787929,12.095000,0.852607
827.129859,12.090000,0.853119
827.472073,12.085000,0.853644
827.814570,12.080000,0.854174
828.157350,12.075000,0.854694
828.500414,12.070000,0.855189
828.843763,12.065000,0.855640
829.187396,12.060000,0.856026
829.531315,12.055000,0.856324
829.875519,12.050000,0.856504
830.220008,12.045000,0.856528
830.564784,12.040000,0.856346
830.909846,12.035000,0.855891
831.255195,12.030000,0.855085
831.600832,12.025000,0.853837
831.946755,12.020000,0.852042
832.292967,12.015000,0.849591
832.639467,12.010000,0.846366
832.986256,12.005000,0.842244
833.333333,12.000000,0.837096
833.680700,11.995000,0.830792
834.028357,11.990000,0.823201
834.376304,11.985000,0.814198
834.724541,11.980000,0.803668
835.073069,11.975000,0.791511
835.421888,11.970000,0.777646
835.770999,11.965000,0.762022
836.120401,11.960000,0.744613
836.470096,11.955000,0.725430
836.820084,11.950000,0.704520
837.170364,11.945000,0.681966
837.520938,11.940000,0.657887
837.871806,11.935000,0.632438
838.222967,11.930000,0.605804
838.574423,11.925000,0.578195
838.926174,11.920000,0.549842
839.278221,11.915000,0.520990
839.630563,11.910000,0.491889
839.983200,11.905000,0.462789
840.336134,11.900000,0.433931
840.689365,11.895000,0.405544
841.042893,11.890000,0.377835
841.396719,11.885000,0.350989
841.750842,11.880000,0.325163
842.105263,11.875000,0.300486
842.459983,11.870000,0.277056
842.815002,11.865000,0.254943
843.170320,11.860000,0.234187
843.525938,11.855000,0.214805
843.881857,11.850000,0.196790
844.238075,11.845000,0.180114
844.594595,11.840000,0.164735
844.951415,11.835000,0.150598
845.308538,11.830000,0.137638
845.665962,11.825000,0.125783
846.023689,11.820000,0.114960
846.381718,11.815000,0.105092
846.740051,11.810000,0.096106
847.098687,11.805000,0.087929
847.457627,11.800000,0.080491
847.816872,11.795000,0.073729
848.176421,11.790000,0.067583
848.536275,11.785000,0.061995
848.896435,11.780000,0.056916
849.256900,11.775000,0.052299
849.617672,11.770000,0.048100
849.978751,11.765000,0.044280
850.340136,11.760000,0.040803
850.701829,11.755000,0.037638
851.063830,11.750000,0.034753
851.426139,11.745000,0.032122
851.788756,11.740000,0.029720
852.151683,11.735000,0.027525
852.514919,11.730000,0.025517
852.878465,11.725000,0.023677
853.242321,11.720000,0.021991
853.606487,11.715000,0.020443
853.970965,11.710000,0.019021
854.335754,11.705000,0.017712
854.700855,11.700000,0.016506
855.066268,11.695000,0.015394
855.431993,11.690000,0.014367
855.798032,11.685000,0.013417
856.164384,11.680000,0.012539
856.531049,11.675000,0.011725
856.898029,11.670000,0.010972
857.265324,11.665000,0.010274
857.632933,11.660000,0.009628
858.000858,11.655000,0.009028
858.369099,11.650000,0.008472
858.737656,11.645000,0.007956
859.106529,11.640000,0.007476
859.475720,11.635000,0.007028
859.845228,11.630000,0.006611
860.215054,11.625000,0.006221
860.585198,11.620000,0.005856
860.955661,11.615000,0.005515
861.326443,11.610000,0.005194
861.697544,11.605000,0.004895
862.068966,11.600000,0.004615
862.440707,11.595000,0.004355
862.812770,11.590000,0.004114
863.185153,11.585000,0.003893
863.557858,11.580000,0.003692
863.930886,11.575000,0.003511
864.304235,11.570000,0.003350
864.677907,11.565000,0.003207
865.051903,11.560000,0.003082
865.426222,11.555000,0.002973
865.800866,11.550000,0.002878
866.175834,11.545000,0.002793
866.551127,11.540000,0.002716
866.926745,11.535000,0.002642
867.302689,11.530000,0.002570
867.678959,11.525000,0.002495
868.055556,11.520000,0.002417
868.432479,11.515000,0.002334
868.809731,11.510000,0.002245
869.187310,11.505000,0.002152
869.565217,11.500000,0.002055
869.943454,11.495000,0.001955
870.322019,11.490000,0.001853
870.700914,11.485000,0.001750
871.080139,11.480000,0.001648
871.459695,11.475000,0.001545
871.839582,11.470000,0.001443
872.219799,11.465000,0.001342
872.600349,11.460000,0.001243
872.981231,11.455000,0.001146
873.362445,11.450000,0.001053
873.743993,11.445000,0.000968
874.125874,11.440000,0.000892
874.508089,11.435000,0.000829
874.890639,11.430000,0.000782
875.273523,11.425000,0.000752
875.656743,11.420000,0.000739
876.040298,11.415000,0.000743
876.424189,11.410000,0.000761
876.808417,11.405000,0.000789
877.192982,11.400000,0.000821
877.577885,11.395000,0.000854
877.963126,11.390000,0.000882
878.348704,11.385000,0.000900
878.734622,11.380000,0.000905
879.120879,11.375000,0.000894
879.507476,11.370000,0.000868
879.894413,11.365000,0.000827
880.281690,11.360000,0.000772
880.669309,11.355000,0.000707
881.057269,11.350000,0.000635
881.445571,11.345000,0.000559
881.834215,11.340000,0.000484
882.223202,11.335000,0.000414
882.612533,11.330000,0.000351
883.002208,11.325000,0.000300
883.392226,11.320000,0.000262
883.782589,11.315000,0.000240
884.173298,11.310000,0.000235
884.564352,11.305000,0.000246
884.955752,11.300000,0.000270
885.347499,11.295000,0.000305
885.739593,11.290000,0.000344
886.132034,11.285000,0.000383
886.524823,11.280000,0.000413
886.917960,11.275000,0.000427
887.311446,11.270000,0.000420
887.705282,11.265000,0.000387
888.099467,11.260000,0.000326
888.494003,11.255000,0.000238
888.888889,11.250000,0.000126
889.284126,11.245000,-0.000002
889.679715,11.240000,-0.000139
890.075656,11.235000,-0.000273
890.471950,11.230000,-0.000395
890.868597,11.225000,-0.000494
891.265597,11.220000,-0.000562
891.662951,11.215000,-0.000594
892.060660,11.210000,-0.000588
892.458724,11.205000,-0.000543
892.857143,11.200000,-0.000466
893.255918,11.195000,-0.000362
893.655049,11.190000,-0.000241
894.054537,11.185000,-0.000113
894.454383,11.180000,0.000012
894.854586,11.175000,0.000123
895.255148,11.170000,0.000211
895.656068,11.165000,0.000271
896.057348,11.160000,0.000298
896.458987,11.155000,0.000292
896.860987,11.150000,0.000255
897.263347,11.145000,0.000192
897.666068,11.140000,0.000110
898.069151,11.135000,0.000020
898.472597,11.130000,-0.000071
898.876404,11.125000,-0.000152
899.280576,11.120000,-0.000216
899.685110,11.115000,-0.000264
900.090009,11.110000,-0.000273
900.495272,11.105000,-0.000256
900.900901,11.100000,-0.000218
