wn,wl,T
1234.567954,8.100000,0.000000
1235.755039,8.092219,0.000000
1236.942123,8.084453,0.000000
1238.129208,8.076701,0.000000
1239.316292,8.068965,0.000000
1240.503377,8.061244,0.000000
1241.690461,8.053537,0.000000
1242.877546,8.045845,0.000000
1244.064630,8.038168,0.000000
1245.251714,8.030505,0.000000
1246.438799,8.022857,0.000000
1247.625883,8.015223,0.000000
1248.812968,8.007604,0.000000
1250.000052,8.000000,0.000000
1251.187137,7.992410,0.000000
1252.374221,7.984834,0.000000
1253.561306,7.977272,0.000000
1254.748390,7.969725,0.000000
1255.935474,7.962192,0.000000
1257.122559,7.954674,0.000000
1258.309643,7.947169,0.000000
1259.496728,7.939679,0.000000
1260.683812,7.932203,0.000000
1261.870897,7.924741,0.000000
1263.057981,7.917293,0.000000
1264.245065,7.909859,0.000000
1265.432150,7.902439,0.000000
1266.619234,7.895032,0.000000
1267.806319,7.887640,0.000000
1268.993403,7.880262,0.000000
1270.180488,7.872897,0.000000
1271.367572,7.865546,0.000000
1272.554657,7.858209,0.000000
1273.741741,7.850885,0.000000
1274.928825,7.843575,0.000000
1276.115910,7.836279,0.000000
1277.302994,7.828996,0.000000
1278.490079,7.821727,0.000000
1279.677163,7.814471,0.000000
1280.864248,7.807229,0.000000
1282.051332,7.800000,0.000000
1283.238416,7.792784,0.000000
1284.425501,7.785582,0.000000
1285.612585,7.778393,0.000000
1286.799670,7.771217,0.000000
1287.986754,7.764055,0.000000
1289.173839,7.756906,0.000000
1290.360923,7.749770,0.000000
1291.548008,7.742647,0.000000
1292.735092,7.735537,0.000000
1293.922176,7.728440,0.000000
1295.109261,7.721356,0.000000
1296.296345,7.714285,0.000000
1297.483430,7.707228,0.000000
1298.670514,7.700183,0.000000
1299.857599,7.693150,0.000000
1301.044683,7.686131,0.000000
1302.231767,7.679125,0.000000
1303.418852,7.672131,0.000000
1304.605936,7.665150,0.000000
1305.793021,7.658182,0.000000
1306.980105,7.651226,0.000000
1308.167190,7.644283,0.000000
1309.354274,7.637352,0.000000
1310.541359,7.630435,0.000000
1311.728443,7.623529,0.000000
1312.915527,7.616636,0.000000
1314.102612,7.609756,0.000000
1315.289696,7.602888,0.000000
1316.476781,7.596032,0.000000
1317.663865,7.589189,0.000000
1318.850950,7.582358,0.000000
1320.038034,7.575539,0.000000
1321.225118,7.568733,0.000000
1322.412203,7.561939,0.000000
1323.599287,7.555157,0.000000
1324.786372,7.548387,0.000000
1325.973456,7.541629,0.000000
1327.160541,7.534883,0.000000
1328.347625,7.528150,0.000000
1329.534710,7.521428,0.000000
1330.721794,7.514719,0.000000
1331.908878,7.508021,0.000000
1333.095963,7.501335,0.000000
1334.283047,7.494662,0.000000
1335.470132,7.488000,0.000000
1336.657216,7.481350,0.000000
1337.844301,7.474711,0.000000
1339.031385,7.468085,0.000000
1340.218469,7.461470,0.000000
1341.405554,7.454867,1.000000
1342.592638,7.448276,1.000000
1343.779723,7.441696,1.000000
1344.966807,7.435128,1.000000
1346.153892,7.428571,1.000000
1347.340976,7.422026,1.000000
1348.528061,7.415493,1.000000
1349.715145,7.408971,1.000000
1350.902229,7.402460,1.000000
1352.089314,7.395961,1.000000
1353.276398,7.389473,1.000000
1354.463483,7.382997,1.000000
1355.650567,7.376532,1.000000
1356.837652,7.370078,1.000000
1358.024736,7.363636,1.000000
1359.211821,7.357205,1.000000
1360.398905,7.350785,1.000000
1361.585989,7.344376,1.000000
1362.773074,7.337979,1.000000
1363.960158,7.331592,1.000000
1365.147243,7.325217,1.000000
1366.334327,7.318853,0.000000
1367.521412,7.312500,0.000000
1368.708496,7.306158,0.000000
1369.895580,7.299826,0.000000
1371.082665,7.293506,0.000000
1372.269749,7.287197,0.000000
1373.456834,7.280899,0.000000
1374.643918,7.274611,0.000000
1375.831003,7.268335,0.000000
1377.018087,7.262069,0.000000
1378.205172,7.255814,0.000000
1379.392256,7.249569,0.000000
1380.579340,7.243336,0.000000
1381.766425,7.237113,0.000000
1382.953509,7.230901,0.000000
1384.140594,7.224700,0.000000
1385.327678,7.218509,0.000000
1386.514763,7.212329,0.000000
1387.701847,7.206159,0.000000
1388.888931,7.200000,0.000000
1390.076016,7.193851,0.000000
1391.263100,7.187713,0.000000
1392.450185,7.181585,0.000000
1393.637269,7.175468,0.000000
1394.824354,7.169361,0.000000
1396.011438,7.163265,0.000000
1397.198523,7.157179,0.000000
1398.385607,7.151103,0.000000
1399.572691,7.145038,0.000000
1400.759776,7.138983,0.000000
1401.946860,7.132938,0.000000
1403.133945,7.126903,0.000000
1404.321029,7.120879,0.000000
1405.508114,7.114865,0.000000
1406.695198,7.108861,0.000000
1407.882282,7.102867,0.000000
1409.069367,7.096883,0.000000
1410.256451,7.090909,0.000000
1411.443536,7.084945,0.000000
1412.630620,7.078991,0.000000
1413.817705,7.073048,0.000000
1415.004789,7.067114,0.000000
1416.191874,7.061190,0.000000
1417.378958,7.055276,0.000000
1418.566042,7.049372,0.000000
1419.753127,7.043478,0.000000
1420.940211,7.037594,0.000000
1422.127296,7.031719,0.000000
1423.314380,7.025855,0.000000
1424.501465,7.020000,0.000000
1425.688549,7.014155,0.000000
1426.875633,7.008319,0.000000
1428.062718,7.002494,0.000000
1429.249802,6.996678,0.000000
1430.436887,6.990871,0.000000
1431.623971,6.985074,0.000000
1432.811056,6.979287,0.000000
1433.998140,6.973510,0.000000
1435.185225,6.967742,0.000000
1436.372309,6.961983,0.000000
1437.559393,6.956234,0.000000
1438.746478,6.950495,0.000000
1439.933562,6.944765,0.000000
1441.120647,6.939044,0.000000
1442.307731,6.933333,0.000000
1443.494816,6.927631,0.000000
1444.681900,6.921939,0.000000
1445.868985,6.916256,0.000000
1447.056069,6.910582,0.000000
1448.243153,6.904918,0.000000
1449.430238,6.899263,0.000000
1450.617322,6.893617,0.000000
1451.804407,6.887980,0.000000
1452.991491,6.882353,0.000000
1454.178576,6.876735,0.000000
1455.365660,6.871125,0.000000
1456.552744,6.865525,0.000000
1457.739829,6.859935,0.000000
1458.926913,6.854353,0.000000
1460.113998,6.848780,0.000000
1461.301082,6.843217,0.000000
1462.488167,6.837662,0.000000
1463.675251,6.832117,0.000000
1464.862336,6.826580,0.000000
1466.049420,6.821052,0.000000
1467.236504,6.815534,0.000000
1468.423589,6.810024,0.000000
1469.610673,6.804523,0.000000
1470.797758,6.799031,0.000000
1471.984842,6.793548,0.000000
