wn,wl,T
807.217629,12.388233,0.000000
808.404714,12.370042,0.000000
809.591798,12.351904,0.000000
810.778883,12.333819,0.000000
811.965967,12.315787,0.000000
813.153051,12.297808,0.000000
814.340136,12.279881,0.000000
815.527220,12.262006,0.000000
816.714305,12.244184,0.000000
817.901389,12.226413,0.000000
819.088474,12.208693,0.000000
820.275558,12.191025,0.000000
821.462643,12.173408,0.000000
822.649727,12.155842,0.000000
823.836811,12.138326,0.000000
825.023896,12.120861,0.000000
826.210980,12.103446,0.000000
827.398065,12.086081,0.000000
828.585149,12.068766,0.000000
829.772234,12.051500,0.000000
830.959318,12.034283,0.000000
832.146402,12.017116,0.000000
833.333487,11.999998,0.000000
834.520571,11.982928,0.000000
835.707656,11.965907,0.000000
836.894740,11.948934,0.000000
838.081825,11.932009,0.000000
839.268909,11.915132,0.000000
840.455994,11.898303,0.000000
841.643078,11.881521,0.000000
842.830162,11.864787,0.000000
844.017247,11.848099,0.000000
845.204331,11.831459,0.000000
846.391416,11.814865,0.000000
847.578500,11.798317,0.000000
848.765585,11.781816,0.000000
849.952669,11.765361,0.000000
851.139753,11.748952,0.000000
852.326838,11.732588,0.000000
853.513922,11.716271,0.000000
854.701007,11.699998,0.000000
855.888091,11.683770,0.000000
857.075176,11.667588,0.000000
858.262260,11.651450,0.000000
859.449345,11.635357,0.000000
860.636429,11.619308,0.000000
861.823513,11.603304,0.000000
863.010598,11.587343,0.000000
864.197682,11.571427,0.000000
865.384767,11.555554,0.000000
866.571851,11.539724,0.000000
867.758936,11.523938,0.000000
868.946020,11.508195,0.000000
870.133104,11.492495,0.000000
871.320189,11.476837,0.000000
872.507273,11.461223,0.000000
873.694358,11.445650,0.000000
874.881442,11.430120,0.000000
876.068527,11.414632,0.000000
877.255611,11.399186,0.000000
878.442696,11.383782,0.000000
879.629780,11.368419,0.000000
880.816864,11.353098,0.000000
882.003949,11.337818,0.000000
883.191033,11.322579,0.000000
884.378118,11.307381,0.000000
885.565202,11.292223,0.000000
886.752287,11.277107,0.000000
887.939371,11.262030,0.000000
889.126456,11.246994,0.000000
890.313540,11.231998,0.000000
891.500624,11.217042,0.000000
892.687709,11.202126,0.000000
893.874793,11.187249,0.000000
895.061878,11.172412,0.000000
896.248962,11.157614,0.000000
897.436047,11.142855,0.000000
898.623131,11.128136,0.000000
899.810215,11.113455,0.000000
900.997300,11.098812,0.000000
902.184384,11.084209,0.000000
903.371469,11.069643,0.000000
904.558553,11.055116,0.000000
905.745638,11.040627,0.000000
906.932722,11.026176,0.000000
908.119807,11.011763,0.000000
909.306891,10.997387,0.000000
910.493975,10.983049,0.000000
911.681060,10.968748,0.000000
912.868144,10.954485,0.000000
914.055229,10.940258,1.000000
915.242313,10.926068,1.000000
916.429398,10.911915,1.000000
917.616482,10.897799,1.000000
918.803566,10.883719,1.000000
919.990651,10.869676,1.000000
921.177735,10.855668,1.000000
922.364820,10.841697,1.000000
923.551904,10.827762,1.000000
924.738989,10.813862,1.000000
925.926073,10.799998,1.000000
927.113158,10.786170,1.000000
928.300242,10.772377,1.000000
929.487326,10.758619,1.000000
930.674411,10.744896,1.000000
931.861495,10.731209,1.000000
933.048580,10.717556,1.000000
934.235664,10.703937,1.000000
935.422749,10.690354,1.000000
936.609833,10.676804,1.000000
937.796917,10.663289,1.000000
938.984002,10.649809,0.000000
940.171086,10.636362,0.000000
941.358171,10.622949,0.000000
942.545255,10.609570,0.000000
943.732340,10.596225,0.000000
944.919424,10.582913,0.000000
946.106509,10.569635,0.000000
947.293593,10.556389,0.000000
948.480677,10.543177,0.000000
949.667762,10.529998,0.000000
950.854846,10.516852,0.000000
952.041931,10.503739,0.000000
953.229015,10.490658,0.000000
954.416100,10.477610,0.000000
955.603184,10.464595,0.000000
956.790268,10.451611,0.000000
957.977353,10.438660,0.000000
959.164437,10.425741,0.000000
960.351522,10.412854,0.000000
961.538606,10.399998,0.000000
962.725691,10.387175,0.000000
963.912775,10.374383,0.000000
965.099860,10.361622,0.000000
966.286944,10.348893,0.000000
967.474028,10.336195,0.000000
968.661113,10.323528,0.000000
969.848197,10.310892,0.000000
971.035282,10.298287,0.000000
972.222366,10.285713,0.000000
973.409451,10.273169,0.000000
974.596535,10.260656,0.000000
975.783620,10.248174,0.000000
976.970704,10.235721,0.000000
978.157788,10.223299,0.000000
979.344873,10.210908,0.000000
980.531957,10.198546,0.000000
981.719042,10.186214,0.000000
982.906126,10.173912,0.000000
984.093211,10.161639,0.000000
985.280295,10.149396,0.000000
986.467379,10.137183,0.000000
987.654464,10.124999,0.000000
988.841548,10.112844,0.000000
990.028633,10.100718,0.000000
991.215717,10.088621,0.000000
992.402802,10.076554,0.000000
993.589886,10.064515,0.000000
994.776971,10.052505,0.000000
995.964055,10.040523,0.000000
997.151139,10.028570,0.000000
998.338224,10.016645,0.000000
999.525308,10.004749,0.000000
1000.712393,9.992881,0.000000
1001.899477,9.981041,0.000000
1003.086562,9.969229,0.000000
1004.273646,9.957445,0.000000
1005.460730,9.945689,0.000000
1006.647815,9.933961,0.000000
1007.834899,9.922260,0.000000
1009.021984,9.910587,0.000000
1010.209068,9.898941,0.000000
